file,class,type,cbo,loc,wmc
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\adapters\AQueryAdapter.java,com.facebook.samples.comparison.adapters.AQueryAdapter,class,7,18,4
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\generic\WrappingUtils.java,com.facebook.drawee.generic.WrappingUtils,class,23,173,46
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\webp\WebpBitmapFactory.java,com.facebook.common.webp.WebpBitmapFactory$WebpErrorLogger,interface,1,3,1
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\components\DeferredReleaser.java,com.facebook.drawee.components.DeferredReleaser$Releasable,interface,0,3,1
C:\oodass1\projects\fresco\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\PipelineDraweeControllerBuilderSupplier.java,com.facebook.drawee.backends.pipeline.PipelineDraweeControllerBuilderSupplier,class,14,35,10
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\NoOpMemoryTrimmableRegistry.java,com.facebook.common.memory.NoOpMemoryTrimmableRegistry,class,5,15,5
C:\oodass1\projects\fresco\imagepipeline-base-test\src\main\java\com\facebook\imagepipeline\testing\ScheduledQueue.java,com.facebook.imagepipeline.testing.ScheduledQueue$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\ExampleBitmapAnimationFactory.java,com.facebook.samples.animation2.bitmap.ExampleBitmapAnimationFactory$ColorAndFrameNumberRenderer,innerclass,7,26,5
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\misc\LogcatImagePerfDataListener.java,com.facebook.fresco.samples.showcase.misc.LogcatImagePerfDataListener,class,4,9,2
C:\oodass1\projects\fresco\imagepipeline-test\src\main\java\com\facebook\imagepipeline\memory\PoolStats.java,com.facebook.imagepipeline.memory.PoolStats,class,5,36,7
C:\oodass1\projects\fresco\samples\gestures\src\main\java\com\facebook\samples\gestures\TransformGestureDetector.java,com.facebook.samples.gestures.TransformGestureDetector,class,8,99,26
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\Suppliers.java,com.facebook.common.internal.Suppliers,class,4,28,1
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\impl\AnimatedDrawableBackendProvider.java,com.facebook.imagepipeline.animated.impl.AnimatedDrawableBackendProvider,interface,5,3,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\cache\EncodedMemoryCacheFactory.java,com.facebook.imagepipeline.cache.EncodedMemoryCacheFactory$Anonymous1,anonymous,1,11,3
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\memory\BitmapPoolTest.java,com.facebook.imagepipeline.memory.BitmapPoolTest,class,9,57,6
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\BitmapMemoryCacheProducer.java,com.facebook.imagepipeline.producers.BitmapMemoryCacheProducer$Anonymous1,anonymous,5,54,14
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeFitBottomStart,innerclass,5,13,2
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\data\SimpleAdapter.java,com.facebook.samples.scrollperf.data.SimpleAdapter$Util,innerclass,4,45,3
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\EncodedImage.java,com.facebook.imagepipeline.image.EncodedImage,class,21,318,90
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\holders\VolleyDraweeHolder.java,com.facebook.samples.comparison.holders.VolleyDraweeHolder,class,5,8,2
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeFitEnd,innerclass,5,13,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationFragment.java,com.facebook.samples.animation2.bitmap.BitmapAnimationFragment$Anonymous1,anonymous,1,10,2
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\interfaces\SimpleDraweeControllerBuilder.java,com.facebook.drawee.interfaces.SimpleDraweeControllerBuilder,interface,4,7,5
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\components\DraweeEventTracker.java,com.facebook.drawee.components.DraweeEventTracker$Event,enum,0,1,0
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\memory\FlexByteArrayPoolTest.java,com.facebook.imagepipeline.memory.FlexByteArrayPoolTest,class,11,61,10
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\PartialRequestFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.PartialRequestFragment$Anonymous2,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\PartialRequestFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.PartialRequestFragment$Anonymous1,anonymous,1,8,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\PartialRequestFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.PartialRequestFragment$Anonymous3,anonymous,2,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\MemoryTrimType.java,com.facebook.common.memory.MemoryTrimType,enum,2,28,5
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\CountingLruBitmapMemoryCacheFactory.java,com.facebook.imagepipeline.cache.CountingLruBitmapMemoryCacheFactory,class,13,13,1
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\internal\ScrollPerfExecutorSupplier.java,com.facebook.samples.scrollperf.internal.ScrollPerfExecutorSupplier,class,4,36,8
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\listener\RequestListener.java,com.facebook.imagepipeline.listener.RequestListener,interface,2,6,4
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\memory\PoolParams.java,com.facebook.imagepipeline.memory.PoolParams,class,3,17,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\SampleAnimationBackendConfigurator.java,com.facebook.samples.animation2.utils.SampleAnimationBackendConfigurator$BackendChangedListener,interface,1,3,1
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\drawable\ArrayDrawable.java,com.facebook.drawee.drawable.ArrayDrawable$Anonymous1,anonymous,3,8,2
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java,com.facebook.drawee.controller.AbstractDraweeControllerBuilder$CacheLevel,enum,0,1,0
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\ResizeAndRotateProducer.java,com.facebook.imagepipeline.producers.ResizeAndRotateProducer$TransformingConsumer,innerclass,25,160,32
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PriorityStarvingThrottlingProducer.java,com.facebook.imagepipeline.producers.PriorityStarvingThrottlingProducer,class,12,102,5
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\request\ImageRequest.java,com.facebook.imagepipeline.request.ImageRequest$RequestLevel,enum,1,11,4
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\AnimatedZoomableController.java,com.facebook.samples.zoomable.AnimatedZoomableController,class,11,60,7
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\MultiplexProducer.java,com.facebook.imagepipeline.producers.MultiplexProducer$Multiplexer$Anonymous1,anonymous,3,46,10
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\base\AnimatedDrawableOptionsBuilder.java,com.facebook.imagepipeline.animated.base.AnimatedDrawableOptionsBuilder,class,3,37,9
C:\oodass1\projects\fresco\samples\gestures\src\main\java\com\facebook\samples\gestures\MultiPointerGestureDetector.java,com.facebook.samples.gestures.MultiPointerGestureDetector,class,7,163,50
C:\oodass1\projects\fresco\samples\gestures\src\main\java\com\facebook\samples\gestures\MultiPointerGestureDetector.java,com.facebook.samples.gestures.MultiPointerGestureDetector$Listener,interface,1,5,3
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\ProducerListener2.java,com.facebook.imagepipeline.producers.ProducerListener2,interface,2,9,7
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\preferences\SizePreferences.java,com.facebook.samples.scrollperf.preferences.SizePreferences,class,11,66,15
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\time\RealtimeSinceBootClock.java,com.facebook.common.time.RealtimeSinceBootClock,class,4,14,4
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationDebugFragment.java,com.facebook.samples.animation2.bitmap.BitmapAnimationDebugFragment$Anonymous1,anonymous,3,17,5
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java,com.facebook.fresco.samples.showcase.imageformat.keyframes.KeyframesDecoderExample$CloseableKeyframesImage,innerclass,5,34,10
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\svg\SvgDecoderExample.java,com.facebook.fresco.samples.showcase.imageformat.svg.SvgDecoderExample$SvgPictureDrawable,innerclass,3,11,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\MemoryTrimmable.java,com.facebook.common.memory.MemoryTrimmable,interface,1,3,1
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationDebugFragment.java,com.facebook.samples.animation2.bitmap.BitmapAnimationDebugFragment$Anonymous4,anonymous,1,5,1
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationDebugFragment.java,com.facebook.samples.animation2.bitmap.BitmapAnimationDebugFragment$Anonymous2,anonymous,2,14,4
C:\oodass1\projects\fresco\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\FrescoFlipperDebugPrefHelper.java,com.facebook.flipper.plugins.fresco.FrescoFlipperDebugPrefHelper$Listener,interface,0,3,1
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationDebugFragment.java,com.facebook.samples.animation2.bitmap.BitmapAnimationDebugFragment$Anonymous3,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableDraweeView.java,com.facebook.samples.zoomable.ZoomableDraweeView,class,23,222,54
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\SimpleScaleTypeAdapter.java,com.facebook.fresco.samples.showcase.common.SimpleScaleTypeAdapter$Entry,innerclass,3,10,1
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\components\DeferredReleaserConcurrentImpl.java,com.facebook.drawee.components.DeferredReleaserConcurrentImpl,class,5,47,7
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\generic\RoundingParamsTest.java,com.facebook.drawee.generic.RoundingParamsTest,class,6,71,10
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\data\impl\DistinctUriDecorator.java,com.facebook.samples.scrollperf.data.impl.DistinctUriDecorator,enum,4,6,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\time\Clock.java,com.facebook.common.time.Clock,interface,2,4,1
C:\oodass1\projects\fresco\animated-drawable\src\main\java\com\facebook\fresco\animation\backend\AnimationBackendDelegateWithInactivityCheck.java,com.facebook.fresco.animation.backend.AnimationBackendDelegateWithInactivityCheck$Anonymous1,anonymous,2,15,3
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\file\FileUtils.java,com.facebook.common.file.FileUtils$CreateDirectoryException,innerclass,0,9,2
C:\oodass1\projects\fresco\samples\scrollperf\src\androidTest\java\com\facebook\samples\scrollperf\data\impl\LocalResourceSimpleAdapterTest.java,com.facebook.samples.scrollperf.data.impl.LocalResourceSimpleAdapterTest,class,7,31,3
C:\oodass1\projects\fresco\imagepipeline-backends\imagepipeline-volley\src\main\java\com\facebook\imagepipeline\backends\volley\VolleyNetworkFetcher.java,com.facebook.imagepipeline.backends.volley.VolleyNetworkFetcher,class,10,65,5
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\common\SimpleCacheKey.java,com.facebook.cache.common.SimpleCacheKey,class,6,36,10
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineQualifiedResourceFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineQualifiedResourceFragment,class,8,13,2
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeFitCenter,innerclass,5,13,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\references\CloseableReference.java,com.facebook.common.references.CloseableReference$LeakHandler,interface,2,4,2
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\postprocessor\DelayPostprocessor.java,com.facebook.samples.scrollperf.postprocessor.DelayPostprocessor,class,5,30,8
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePrefetchFragment,class,14,116,3
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\interfaces\DraweeController.java,com.facebook.drawee.interfaces.DraweeController,interface,6,12,10
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\interfaces\DraweeHierarchy.java,com.facebook.drawee.interfaces.DraweeHierarchy,interface,3,4,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineBitmapFactoryFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineBitmapFactoryFragment$Anonymous1,anonymous,5,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\xml\ImageFormatXmlFragment.java,com.facebook.fresco.samples.showcase.imageformat.xml.ImageFormatXmlFragment$Anonymous1,anonymous,4,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoViewRecyclerFragment.java,com.facebook.fresco.samples.showcase.vito.VitoViewRecyclerFragment$SimpleViewHolder,innerclass,3,8,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\DataSubscriber.java,com.facebook.datasource.DataSubscriber,interface,3,6,4
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\configs\picasso\SamplePicassoFactory.java,com.facebook.samples.comparison.configs.picasso.SamplePicassoFactory,class,4,9,2
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\impl\AnimatedImageCompositor.java,com.facebook.imagepipeline.animated.impl.AnimatedImageCompositor$Callback,interface,3,4,2
C:\oodass1\projects\fresco\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\info\internal\ImagePerfStateManager.java,com.facebook.drawee.backends.pipeline.info.internal.ImagePerfStateManager,class,17,128,25
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\HasImageMetadata.java,com.facebook.imagepipeline.image.HasImageMetadata,interface,1,3,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\AbstractAdaptiveCountingMemoryCache.java,com.facebook.imagepipeline.cache.AbstractAdaptiveCountingMemoryCache$ArrayListType,enum,0,1,0
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\CloseableStaticBitmap.java,com.facebook.imagepipeline.image.CloseableStaticBitmap,interface,9,28,10
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\view\DraweeTransition.java,com.facebook.drawee.view.DraweeTransition$Anonymous2,anonymous,3,8,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\memory\SharedByteArray.java,com.facebook.imagepipeline.memory.SharedByteArray$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\view\DraweeTransition.java,com.facebook.drawee.view.DraweeTransition$Anonymous1,anonymous,1,6,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\ResizeAndRotateProducerTest.java,com.facebook.imagepipeline.producers.ResizeAndRotateProducerTest,class,40,426,64
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\Sets.java,com.facebook.common.internal.Sets,class,3,37,12
